date,pm25,pm25_station_count,wx_temp_mean_c,wx_temp_max_c,wx_temp_min_c,wx_dewpoint_mean_c,wx_rh_mean_pct,wx_rh_max_pct,wx_rh_min_pct,wx_precip_total_mm,wx_precip_max_mm,wx_windspd_mean_kmh,wx_windspd_max_kmh,wx_pressure_mean_kpa,wx_visibility_mean_km,wx_visibility_min_km,fire_count,fire_frp_sum,fire_frp_mean
2023-11-23,9.96,1,-2.2958333333333334,0.7,-6.4,-4.479166666666667,85.375,97.0,69.0,0.0,,8.875,14.0,90.10416666666669,26.3,4.0,444.0,6765.17,15.23686936936937
2023-11-24,5.59,1,-3.2416666666666667,3.9,-8.9,-8.9625,67.625,95.0,32.0,0.0,,7.875,13.0,89.73416666666667,38.208333333333336,24.1,428.0,6689.3,15.629205607476637
2023-11-25,3.51,1,-1.05,4.9,-5.7,-5.5625,72.58333333333333,88.0,53.0,0.0,,12.625,36.0,89.52625,38.2125,16.1,292.0,2331.9,7.985958904109589
2023-11-26,4.41,1,-0.625,4.3,-5.9,-6.9,63.5,83.0,45.0,0.0,,10.375,20.0,89.42708333333333,31.508333333333336,16.1,58.0,381.9,6.584482758620689
2023-11-27,4.93,1,1.0333333333333334,9.2,-5.5,-11.070833333333333,45.375,72.0,19.0,0.0,,8.958333333333334,24.0,88.87,32.1625,16.1,75.0,1817.73,24.2364
2023-11-28,5.68,1,3.595833333333333,7.3,-2.5,-12.8625,30.166666666666668,48.0,17.0,0.0,,10.75,31.0,88.745,39.2125,24.1,440.0,4673.51,10.621613636363637
2023-11-29,4.63,1,-1.0208333333333333,3.8,-5.4,-10.833333333333334,48.583333333333336,59.0,22.0,0.0,,10.958333333333334,27.0,88.74458333333332,32.49583333333334,24.1,316.0,5357.71,16.95477848101266
2023-11-30,7.13,1,-4.175,-1.6,-8.1,-10.65,61.5,80.0,52.0,0.0,,11.291666666666666,18.0,88.54333333333334,23.36666666666667,14.5,101.0,740.41,7.330792079207921
2023-12-01,10.3,1,-5.379166666666666,-0.1,-10.6,-11.754166666666668,63.958333333333336,86.0,38.0,0.0,,6.625,19.0,87.40375,33.84583333333334,24.1,97.0,1381.8799999999999,14.246185567010308
2023-12-02,3.44,1,-0.7208333333333332,3.6,-6.5,-11.929166666666667,43.375,61.0,35.0,0.0,,14.375,31.0,87.05,36.20416666666667,16.1,112.0,1625.87,14.516696428571427
2023-12-03,3.93,1,-0.1291666666666666,3.4,-6.5,-12.329166666666666,40.25,58.0,30.0,0.0,,13.916666666666666,28.0,87.65375,36.53333333333334,16.1,110.0,795.4,7.2309090909090905
2023-12-04,3.59,1,4.545833333333333,7.6,2.0,-10.495833333333334,33.125,43.0,24.0,0.0,,15.0,32.0,88.41166666666668,34.175000000000004,24.1,69.0,1022.75,14.822463768115941
2023-12-05,4.53,1,7.133333333333333,16.9,1.8,-2.3625000000000003,52.79166666666666,78.0,31.0,0.0,,10.75,26.0,88.08333333333333,30.816666666666663,24.1,144.0,3806.41,26.433402777777776
2023-12-06,3.26,1,2.4291666666666667,7.7,-1.5,-0.4208333333333333,82.41666666666667,92.0,53.0,0.0,,12.458333333333334,21.0,87.99791666666665,24.775,24.1,220.0,3831.61,17.41640909090909
2023-12-07,4.14,1,-0.4708333333333334,1.8,-2.2,-1.3625,93.83333333333331,99.0,87.0,0.0,,17.125,26.0,87.90416666666665,6.125,0.8,121.0,1823.84,15.07305785123967
2023-12-08,10.5,1,-3.045833333333333,-2.1,-4.4,-4.020833333333333,93.08333333333331,99.0,85.0,0.0,,7.125,12.0,88.89458333333333,6.308333333333334,0.4,117.0,2409.09,20.59051282051282
2023-12-09,4.73,1,-6.191666666666666,0.6,-11.4,-10.7625,71.16666666666667,88.0,50.0,0.0,,10.791666666666666,30.0,89.12666666666667,34.52916666666667,16.1,59.0,1211.56,20.534915254237287
2023-12-10,1.57,1,2.954166666666667,6.9,-2.8,-6.2375,51.54166666666666,73.0,42.0,0.0,,18.33333333333333,38.0,88.39708333333334,30.762500000000003,11.3,42.0,1227.5,29.226190476190474
2023-12-11,4.45,1,-2.395833333333333,0.5,-6.7,-6.025,76.5,87.0,65.0,0.0,,13.333333333333334,29.0,89.41708333333332,19.633333333333336,11.3,43.0,141.63,3.293720930232558
2023-12-12,3.72,1,-2.9166666666666665,3.3,-7.0,-10.2875,58.25,79.0,40.0,0.0,,8.0,18.0,89.17,36.86666666666667,16.1,106.0,1077.62,10.16622641509434
2023-12-13,6.43,1,3.9125,12.2,-5.2,-10.320833333333333,39.125,68.0,12.0,0.0,,6.791666666666667,20.0,88.61625,33.175000000000004,16.1,66.0,316.9,4.801515151515151
2023-12-14,4.65,1,2.4791666666666665,9.8,0.0,-3.945833333333333,69.41666666666667,100.0,18.0,0.0,,13.25,27.0,89.35166666666667,15.5875,1.6,168.0,2763.18,16.447499999999998
2023-12-15,10.3,1,-1.6708333333333334,4.0,-5.7,-4.191666666666666,84.79166666666667,100.0,52.0,0.0,,10.916666666666666,18.0,89.40041666666667,16.129166666666666,0.2,133.0,562.33,4.228045112781955
2023-12-16,3.57,1,2.9375,10.1,-0.9,-2.829166666666667,67.70833333333333,88.0,33.0,0.0,,11.916666666666666,26.0,88.60416666666667,30.495833333333337,16.1,39.0,332.99,8.538205128205128
2023-12-17,4.66,1,-1.3166666666666669,6.0,-3.6,-7.091666666666666,66.08333333333333,84.0,43.0,0.0,,17.791666666666668,31.0,89.2925,19.23333333333333,11.3,62.0,529.1,8.533870967741937
2023-12-18,4.91,1,2.4458333333333333,6.8,-1.1,-3.0541666666666667,68.0,81.0,42.0,0.0,,10.791666666666666,19.0,88.20958333333334,31.162500000000005,16.1,29.0,118.71,4.093448275862069
2023-12-19,12.5,1,-2.2625,-1.3,-3.2,-3.85,89.125,100.0,80.0,0.0,,10.541666666666666,14.0,88.0675,12.233333333333334,1.0,15.0,124.11999999999999,8.274666666666667
2023-12-20,4.67,1,5.4875,9.8,-3.7,-2.591666666666667,57.875,96.0,42.0,0.0,,11.125,25.0,88.05708333333332,34.72083333333334,12.9,45.0,251.25,5.583333333333333
2023-12-21,6.29,1,3.5708333333333333,7.2,0.2,-3.108333333333333,62.29166666666666,79.0,46.0,0.0,,10.416666666666666,25.0,88.55916666666667,29.08333333333333,16.1,58.0,267.29,4.608448275862069
2023-12-22,5.33,1,5.358333333333333,10.1,1.0,-2.825,56.625,75.0,40.0,0.0,,11.125,43.0,87.85083333333334,31.5,16.1,37.0,147.57,3.9883783783783784
2023-12-23,2.1,1,-2.225,1.0,-8.4,-8.525,64.08333333333333,94.0,43.0,0.0,,14.041666666666666,48.0,88.94,29.5875,1.2,67.0,217.4,3.244776119402985
2023-12-24,3.16,1,-6.65,-0.3,-11.5,-12.958333333333334,62.0,76.0,50.0,0.0,,7.333333333333333,12.0,89.08999999999999,32.49583333333334,24.1,24.0,116.46,4.8525
2023-12-25,4.96,1,-3.9416666666666655,3.2,-10.9,-12.633333333333333,52.458333333333336,67.0,35.0,0.0,,5.958333333333333,12.0,88.88875,35.858333333333334,24.1,13.0,46.84,3.6030769230769235
2023-12-26,2.27,1,2.2625,9.2,-5.5,-8.008333333333333,49.958333333333336,78.0,29.0,0.0,,11.75,38.0,88.66083333333334,36.52916666666667,24.1,71.0,654.56,9.219154929577464
2023-12-27,4.27,1,-0.4041666666666666,4.1,-4.7,-9.0875,52.833333333333336,68.0,38.0,0.0,,7.875,15.0,88.83749999999999,31.82916666666667,16.1,37.0,101.88,2.7535135135135134
2023-12-28,2.5,1,6.395833333333333,10.3,0.8,-6.166666666666667,40.958333333333336,58.0,29.0,0.0,,10.916666666666666,24.0,88.96083333333333,33.50833333333333,16.1,46.0,539.3,11.72391304347826
2023-12-29,5.71,1,1.8166666666666669,6.5,-3.2,-5.645833333333333,59.25,77.0,38.0,0.0,,7.083333333333333,16.0,89.27916666666665,30.48333333333333,16.1,75.0,612.8199999999999,8.170933333333332
2023-12-30,9.66,1,-1.6125,3.0,-5.0,-5.516666666666667,75.33333333333333,85.0,60.0,0.0,,8.666666666666666,12.0,88.72958333333334,30.495833333333337,16.1,49.0,805.12,16.431020408163267
2023-12-31,4.09,1,5.141666666666667,9.9,-0.1,-2.158333333333333,60.5,88.0,39.0,0.0,,8.0,21.0,88.62083333333334,23.308333333333334,6.4,50.0,623.22,12.464400000000001
2024-01-01,5.25,1,0.9708333333333332,4.0,-3.8,-3.420833333333333,73.75,92.0,50.0,0.0,,6.666666666666667,19.0,89.21041666666667,34.525,8.1,30.0,68.26,2.2753333333333337
2024-01-02,8.11,1,-2.533333333333333,2.7,-6.9,-6.695833333333333,74.95833333333333,95.0,50.0,0.0,,6.416666666666667,14.0,89.13708333333334,33.420833333333334,0.4,6.0,21.94,3.6566666666666667
2024-01-03,18.4,1,-5.404166666666666,-4.2,-7.4,-5.841666666666666,96.79166666666669,98.0,95.0,0.0,,9.875,16.0,88.66041666666666,1.6041666666666667,0.4,21.0,394.27,18.774761904761903
2024-01-04,5.05,1,-1.5125,4.2,-8.0,-6.275,73.41666666666667,98.0,42.0,0.0,,7.75,21.0,88.36375,28.21666666666667,9.7,24.0,242.20000000000002,10.091666666666667
2024-01-05,4.54,1,-0.3125,3.7,-2.5,-7.770833333333333,59.66666666666666,82.0,31.0,0.0,,12.291666666666666,37.0,88.47375,31.058333333333337,11.3,10.0,26.759999999999998,2.6759999999999997
2024-01-06,8.37,1,-4.820833333333334,-0.8,-9.6,-10.129166666666666,67.79166666666667,86.0,44.0,0.0,,12.75,31.0,87.75333333333333,25.950000000000003,2.0,9.0,29.01,3.2233333333333336
2024-01-07,9.54,1,-13.85,-9.9,-17.4,-16.791666666666668,78.83333333333333,87.0,71.0,0.0,,17.083333333333332,28.0,88.77416666666666,9.958333333333334,1.6,10.0,69.02,6.901999999999999
2024-01-08,6.94,1,-12.308333333333332,-1.9,-19.1,-17.133333333333333,70.125,84.0,36.0,0.0,,9.458333333333334,22.0,88.36041666666667,24.65833333333333,12.9,6.0,28.41,4.735
2024-01-09,8.96,1,-10.545833333333333,-0.7,-15.4,-13.991666666666667,76.58333333333333,82.0,44.0,0.0,,16.833333333333332,34.0,86.69375000000001,24.64583333333333,1.6,4.0,12.56,3.14
2024-01-10,6.87,1,-20.558333333333334,-15.8,-24.4,-24.1125,73.58333333333333,79.0,69.0,0.0,,24.45833333333333,29.0,87.96583333333332,4.379166666666666,1.2,17.0,92.07,5.415882352941176
2024-01-11,4.64,1,-29.254166666666663,-24.8,-32.3,-33.75416666666667,66.04166666666667,71.0,60.0,0.0,,21.875,37.0,89.06083333333333,6.291666666666667,2.8,25.0,152.92,6.1168
2024-01-12,8.68,1,-33.079166666666666,-30.9,-35.5,-38.204166666666666,61.54166666666666,70.0,52.0,0.0,,10.791666666666666,15.0,89.47041666666667,20.5125,6.4,33.0,187.82999999999998,5.691818181818181
2024-01-13,7.73,1,-31.454166666666666,-27.0,-34.0,-35.925000000000004,66.08333333333333,72.0,52.0,0.0,,10.833333333333334,23.0,89.25791666666667,28.375,12.9,20.0,108.66,5.433
2024-01-14,11.9,1,-31.620833333333334,-27.3,-36.2,-35.583333333333336,69.125,75.0,59.0,0.0,,7.25,17.0,89.645,11.041666666666666,2.0,10.0,35.93,3.593
2024-01-15,4.28,1,-20.0,-8.1,-30.4,-26.266666666666666,60.29166666666666,75.0,41.0,0.0,,8.125,14.0,89.58916666666666,30.90833333333333,12.9,13.0,36.379999999999995,2.798461538461538
2024-01-16,4.44,1,-9.695833333333333,-6.4,-15.0,-14.104166666666666,71.625,90.0,52.0,0.0,,12.875,29.0,88.60916666666667,13.375,1.0,1.0,3.49,3.49
2024-01-17,6.8,1,-16.541666666666668,-15.2,-18.3,-19.5,78.16666666666667,81.0,74.0,0.0,,14.625,21.0,88.46291666666667,3.283333333333333,0.8,19.0,73.84,3.8863157894736844
2024-01-18,27.0,1,-18.40833333333333,-15.2,-22.5,-22.541666666666668,70.91666666666667,82.0,55.0,0.0,,11.333333333333334,15.0,90.15791666666668,13.1625,6.4,44.0,209.53,4.762045454545454
2024-01-19,14.5,1,-19.79583333333333,-15.7,-24.5,-22.766666666666666,77.75,81.0,68.0,0.0,,13.25,24.0,89.37375000000002,20.4,9.7,13.0,74.9,5.761538461538462
2024-01-20,28.7,1,-11.658333333333331,-8.1,-14.8,-14.8375,77.625,86.0,70.0,0.0,,9.583333333333334,20.0,87.85166666666667,13.829166666666667,6.4,8.0,20.03,2.50375
2024-01-21,55.7,1,-12.345833333333331,-11.8,-12.8,-14.870833333333332,81.75,87.0,76.0,0.0,,10.875,17.0,87.85791666666667,6.320833333333333,3.2,0.0,0.0,0.0
2024-01-22,46.2,1,-13.283333333333331,-12.3,-14.3,-15.1,86.375,89.0,83.0,0.0,,16.625,25.0,88.07875,2.9,1.6,8.0,16.29,2.03625
2024-01-23,13.5,1,0.7291666666666666,7.7,-10.2,-5.7125,64.16666666666667,83.0,41.0,0.0,,8.791666666666666,17.0,87.90291666666667,32.24166666666667,11.3,50.0,778.22,15.564400000000001
2024-01-24,5.93,1,0.1374999999999999,4.8,-6.1,-6.154166666666666,64.125,85.0,48.0,0.0,,7.416666666666667,12.0,88.13,30.29583333333333,12.9,66.0,1018.39,15.430151515151515
2024-01-25,2.0,1,4.2375,8.1,-0.4,-5.8625,48.875,76.0,34.0,0.0,,12.416666666666666,26.0,88.32041666666667,35.525,24.1,37.0,1055.71,28.532702702702704
2024-01-26,3.62,1,3.2291666666666665,8.0,-1.9,-7.329166666666667,46.75,67.0,34.0,0.0,,10.208333333333334,26.0,88.91833333333334,37.5375,24.1,144.0,1240.92,8.6175
2024-01-27,2.67,1,4.695833333333334,11.3,-3.2,-3.8958333333333335,55.583333333333336,74.0,37.0,0.0,,9.791666666666666,30.0,88.75,35.208333333333336,16.1,101.0,1857.47,18.39079207920792
2024-01-28,3.42,1,5.4750000000000005,11.9,0.0,-0.8541666666666666,65.08333333333333,86.0,45.0,0.0,,9.333333333333334,19.0,88.91833333333334,30.02916666666667,12.9,142.0,1194.15,8.409507042253521
2024-01-29,5.18,1,5.083333333333333,8.4,-0.2,-0.9708333333333332,65.54166666666667,83.0,53.0,0.0,,9.416666666666666,17.0,89.09249999999999,35.854166666666664,24.1,133.0,1604.8,12.066165413533835
2024-01-30,4.2,1,8.329166666666667,15.1,1.5,-1.4958333333333331,51.79166666666666,73.0,25.0,0.0,,11.458333333333334,20.0,88.48333333333333,34.175000000000004,24.1,122.0,1127.58,9.242459016393441
2024-01-31,5.3,1,3.8333333333333335,7.6,-1.9,-1.3875,69.41666666666667,86.0,56.0,0.0,,8.125,18.0,88.14041666666667,33.5125,24.1,66.0,743.51,11.26530303030303
2024-02-01,6.15,1,6.845833333333334,12.1,3.4,-0.8624999999999999,58.333333333333336,70.0,48.0,0.0,,11.333333333333334,19.0,87.55833333333334,36.54166666666666,16.1,50.0,313.5,6.27
2024-02-02,6.53,1,4.504166666666667,11.9,-0.2,-0.8166666666666668,70.45833333333333,89.0,42.0,0.0,,6.458333333333333,11.0,87.44083333333333,37.54583333333333,16.1,42.0,158.78,3.7804761904761905
2024-02-03,2.66,1,2.316666666666667,5.5,-3.1,-2.3375,71.875,89.0,55.0,0.0,,23.125,33.0,88.5,16.229166666666668,6.4,17.0,37.47,2.2041176470588235
2024-02-04,4.67,1,-5.941666666666666,-2.7,-7.1,-8.095833333333333,85.04166666666667,90.0,67.0,0.0,,14.208333333333334,24.0,89.07041666666667,5.825,1.0,0.0,0.0,0.0
2024-02-05,9.92,1,-6.308333333333334,-2.4,-10.8,-8.358333333333333,85.95833333333333,97.0,69.0,0.0,,10.166666666666666,17.0,88.37625000000001,9.85,1.6,3.0,13.66,4.553333333333334
2024-02-06,22.7,1,-7.466666666666666,-6.5,-8.4,-8.295833333333333,93.875,95.0,90.0,0.0,,12.333333333333334,19.0,88.21666666666665,2.9,0.4,36.0,140.0,3.888888888888889
2024-02-07,21.6,1,-7.587499999999999,-7.1,-8.1,-8.4125,93.875,94.0,93.0,0.0,,11.041666666666666,17.0,88.04791666666667,1.675,0.4,24.0,143.46,5.9775
2024-02-08,18.7,1,-6.058333333333334,-4.8,-7.5,-6.891666666666667,93.91666666666669,97.0,86.0,0.0,,11.708333333333334,17.0,88.24916666666667,4.645833333333333,0.8,9.0,37.9,4.211111111111111
2024-02-09,6.87,1,-6.520833333333333,-4.8,-9.5,-9.308333333333334,81.20833333333333,92.0,64.0,0.0,,13.375,22.0,88.94958333333334,18.991666666666667,2.4,32.0,534.19,16.6934375
2024-02-10,5.67,1,-4.7625,4.8,-14.7,-10.883333333333333,65.04166666666667,91.0,43.0,0.0,,11.75,16.0,88.62,35.541666666666664,16.1,47.0,254.37,5.412127659574468
2024-02-11,3.85,1,-0.1083333333333333,2.2,-3.7,-6.845833333333334,61.29166666666666,81.0,48.0,0.0,,10.875,21.0,88.7375,27.683333333333337,12.9,60.0,175.69,2.928166666666667
2024-02-12,4.26,1,-2.004166666666667,2.8,-5.8,-7.933333333333334,66.5,90.0,40.0,0.0,,15.291666666666666,35.0,88.5825,21.36666666666667,12.9,77.0,968.49,12.577792207792207
2024-02-13,3.07,1,-6.054166666666667,-4.2,-13.0,-9.654166666666669,76.08333333333333,86.0,64.0,0.0,,14.458333333333334,36.0,89.16125,20.758333333333336,3.2,101.0,1242.15,12.29851485148515
2024-02-14,4.43,1,-9.7,-4.9,-14.1,-13.569565217391306,74.69565217391305,90.0,47.0,0.0,,15.0,24.0,89.3286956521739,29.07826086956522,1.2,71.0,711.91,10.026901408450703
2024-02-15,11.5,1,-11.5,-8.5,-16.3,-15.045833333333334,76.125,88.0,56.0,0.0,,13.708333333333334,18.0,89.72916666666667,17.104166666666668,4.8,48.0,321.29,6.693541666666667
2024-02-16,6.5,1,-7.7875,2.4,-16.4,-16.983333333333334,52.75,81.0,17.0,0.0,,7.125,12.0,89.91208333333333,36.75000000000001,12.9,80.0,1046.25,13.078125
2024-02-17,5.35,1,-3.7541666666666655,4.7,-11.5,-13.408333333333331,48.66666666666666,68.0,33.0,0.0,,6.166666666666667,13.0,89.09833333333334,39.21666666666667,24.1,75.0,933.71,12.449466666666668
2024-02-18,4.76,1,-2.920833333333333,4.8,-9.9,-12.920833333333334,48.625,72.0,26.0,0.0,,8.541666666666666,20.0,88.08333333333333,41.57083333333333,16.1,38.0,527.5,13.881578947368421
2024-02-19,7.85,1,-3.670833333333333,3.9,-11.2,-10.35,61.583333333333336,83.0,36.0,0.0,,6.333333333333333,15.0,88.35958333333333,34.175000000000004,24.1,68.0,594.11,8.736911764705882
2024-02-20,8.1,1,0.1333333333333333,7.3,-7.2,-5.695833333333333,66.83333333333333,82.0,41.0,0.0,,9.041666666666666,22.0,88.17166666666667,30.48333333333333,16.1,9.0,28.950000000000003,3.216666666666667
2024-02-21,8.1,1,0.5166666666666667,5.1,-4.1,-5.9375,62.91666666666666,77.0,41.0,0.0,,11.458333333333334,17.0,88.52375,29.137500000000003,24.1,46.0,301.63,6.557173913043478
2024-02-22,3.16,1,4.141666666666667,10.3,-2.9,-7.595833333333334,44.333333333333336,68.0,29.0,0.0,,12.75,27.0,88.88916666666667,40.225,24.1,82.0,672.41,8.200121951219511
2024-02-23,2.62,1,6.7250000000000005,10.5,4.6,-9.641666666666667,30.70833333333333,38.0,21.0,0.0,,22.70833333333333,46.0,88.48375,39.225,16.1,118.0,868.49,7.360084745762712
2024-02-24,2.68,1,-1.6791666666666665,4.8,-4.2,-7.679166666666667,65.79166666666667,83.0,38.0,0.0,,17.75,36.0,88.01666666666667,16.65416666666667,1.2,47.0,319.26,6.792765957446808
2024-02-25,4.19,1,-2.6166666666666667,4.2,-7.5,-6.8,73.66666666666667,98.0,58.0,0.0,,16.791666666666668,25.0,86.95791666666666,18.870833333333334,1.0,16.0,68.19,4.261875
2024-02-26,3.9,1,-15.195833333333333,-4.0,-20.9,-18.683333333333334,75.29166666666667,98.0,64.0,0.0,,27.791666666666668,52.0,87.8925,8.608333333333334,2.0,29.0,82.08,2.830344827586207
2024-02-27,6.28,1,-20.14583333333333,-17.5,-22.3,-24.42083333333333,69.58333333333333,78.0,59.0,0.0,,18.70833333333333,26.0,88.60916666666667,13.1875,1.6,40.0,177.44,4.436
2024-02-28,11.1,1,-9.1375,1.6,-19.3,-14.104166666666666,68.625,80.0,51.0,0.0,,14.208333333333334,27.0,87.34041666666667,26.74166666666667,14.5,10.0,46.739999999999995,4.6739999999999995
2024-02-29,3.27,1,-1.3500000000000003,9.2,-10.7,-7.1375,66.5,86.0,47.0,0.0,,24.375,48.0,86.6225,19.14583333333333,1.6,18.0,68.85,3.8249999999999997
2024-03-01,9.97,1,-12.2125,-9.3,-13.5,-14.570833333333333,82.95833333333333,89.0,79.0,0.0,,19.95833333333333,28.0,87.80583333333334,5.291666666666667,1.2,18.0,51.3,2.8499999999999996
2024-03-02,7.12,1,-16.833333333333332,-13.3,-20.1,-19.4125,80.70833333333333,89.0,75.0,0.0,,19.58333333333333,36.0,87.97250000000001,4.05,0.2,12.0,20.93,1.7441666666666666
2024-03-03,4.91,1,-19.175,-16.4,-24.9,-23.21666666666667,71.08333333333333,81.0,60.0,0.0,,14.583333333333334,27.0,88.16333333333334,16.3625,4.8,3.0,3.5,1.1666666666666667
2024-03-04,5.82,1,-19.5375,-18.0,-21.5,-24.254166666666663,67.08333333333333,79.0,53.0,0.0,,13.166666666666666,20.0,88.45958333333334,14.008333333333336,4.8,33.0,73.57,2.229393939393939
2024-03-05,6.41,1,-17.216666666666665,-12.6,-23.7,-20.85,74.16666666666667,81.0,58.0,0.0,,7.166666666666667,14.0,88.47375,19.8125,2.0,42.0,105.31,2.5073809523809523
2024-03-06,7.85,1,-12.366666666666667,-7.9,-17.2,-15.629166666666668,77.5,86.0,61.0,0.0,,7.875,16.0,88.52875,22.441666666666663,4.8,31.0,147.86,4.7696774193548395
2024-03-07,6.45,1,-7.6375,1.5,-17.4,-16.016666666666666,56.125,86.0,24.0,0.0,,8.875,15.0,88.73708333333333,40.900000000000006,16.1,26.0,142.35,5.475
2024-03-08,2.92,1,1.4291666666666665,7.6,-8.2,-9.279166666666669,45.875,65.0,35.0,0.0,,16.583333333333332,32.0,88.82416666666667,39.55416666666667,24.1,29.0,61.45,2.1189655172413793
2024-03-09,3.51,1,4.1875,9.4,-1.2,-6.208333333333333,49.333333333333336,77.0,25.0,0.0,,10.541666666666666,24.0,87.91958333333334,36.4125,12.9,6.0,13.459999999999999,2.243333333333333
2024-03-10,2.75,1,3.404166666666667,8.9,-3.2,-7.129166666666666,47.66666666666666,69.0,28.0,0.0,,12.75,30.0,87.54541666666667,35.520833333333336,16.1,17.0,51.42,3.0247058823529414
2024-03-11,3.14,1,3.1666666666666665,8.9,-3.5,-7.141666666666667,51.583333333333336,86.0,23.0,0.0,,9.166666666666666,15.0,87.79458333333334,34.175000000000004,24.1,68.0,251.97,3.7054411764705883
2024-03-12,2.92,1,4.720833333333333,9.7,-0.2,-7.2,43.875,65.0,25.0,0.0,,9.375,22.0,87.84083333333332,40.89166666666667,24.1,70.0,190.23,2.7175714285714285
2024-03-13,2.97,1,1.725,6.0,-3.0,-4.391666666666667,64.875,88.0,50.0,0.0,,15.666666666666666,30.0,89.15791666666667,30.15833333333333,9.7,76.0,166.64,2.1926315789473683
2024-03-14,5.73,1,3.5875,9.7,-2.4,-5.7250000000000005,54.625,95.0,28.0,0.0,,11.75,21.0,89.75,42.575,24.1,59.0,285.9,4.845762711864406
2024-03-15,3.72,1,7.245833333333334,11.6,2.8,-1.4916666666666665,54.66666666666666,74.0,40.0,0.0,,10.958333333333334,23.0,89.5125,38.8875,24.1,22.0,104.24,4.738181818181818
2024-03-16,6.01,1,6.404166666666666,13.7,-0.9,-0.9416666666666668,62.5,88.0,30.0,0.0,,12.666666666666666,24.0,89.66625,42.583333333333336,16.1,56.0,173.54,3.0989285714285715
2024-03-17,7.67,1,6.8875,15.5,-2.0,-0.5708333333333333,63.04166666666666,95.0,28.0,0.0,,12.666666666666666,29.0,89.47166666666668,38.208333333333336,24.1,85.0,296.74,3.491058823529412
2024-03-18,5.79,1,10.691666666666668,15.9,4.1,-2.8708333333333336,39.66666666666666,61.0,28.0,0.0,,14.958333333333334,25.0,89.17916666666667,36.87500000000001,16.1,93.0,471.28,5.06752688172043
2024-03-19,6.46,1,1.4541666666666666,4.6,-2.8,-3.7916666666666665,69.0,91.0,53.0,0.0,,17.625,29.0,89.45916666666666,27.754166666666663,6.4,25.0,75.53,3.0212
2024-03-20,4.78,1,-6.829166666666667,-3.5,-9.4,-8.637500000000001,87.20833333333333,94.0,79.0,0.0,,22.416666666666668,29.0,89.21,2.9875000000000003,0.8,44.0,302.45,6.8738636363636365
2024-03-21,7.38,1,-7.979166666666667,-4.5,-9.8,-10.554166666666667,82.04166666666667,89.0,70.0,0.0,,18.95833333333333,30.0,89.16333333333334,7.675000000000001,0.8,35.0,117.86,3.3674285714285714
2024-03-22,14.8,1,-7.945833333333333,-6.5,-9.7,-10.058333333333334,84.95833333333333,90.0,77.0,0.0,,20.5,30.0,89.49000000000001,3.1875,1.2,89.0,598.91,6.729325842696629
2024-03-23,13.4,1,-8.7875,-7.8,-9.6,-10.6625,86.41666666666667,93.0,78.0,0.0,,18.791666666666668,25.0,88.68374999999999,4.6125,1.6,31.0,121.98,3.9348387096774196
2024-03-24,13.3,1,-7.9875,-5.6,-9.7,-10.266666666666667,84.16666666666667,93.0,71.0,0.0,,22.166666666666668,37.0,88.4875,9.329166666666667,4.8,59.0,285.23,4.834406779661017
2024-03-25,14.6,1,-9.783333333333331,-7.3,-13.1,-12.191666666666668,83.0,88.0,74.0,0.0,,23.916666666666668,34.0,88.31458333333335,9.4125,6.4,52.0,155.97,2.999423076923077
2024-03-26,13.7,1,-6.2375,-2.0,-9.1,-8.583333333333334,83.95833333333333,93.0,72.0,0.0,,18.0,24.0,88.2075,9.5875,4.8,53.0,164.28,3.099622641509434
2024-03-27,10.5,1,1.5375,6.6,-3.6,-5.720833333333334,59.41666666666666,79.0,39.0,0.0,,14.125,26.0,88.00041666666668,33.31666666666667,19.3,64.0,525.68,8.21375
2024-03-28,8.9,1,-2.4208333333333334,2.2,-6.7,-5.6625000000000005,78.875,91.0,65.0,0.0,,21.58333333333333,37.0,88.15708333333333,17.3125,4.0,32.0,146.4,4.575
2024-03-29,13.9,1,-7.074999999999999,-5.3,-9.7,-9.279166666666669,84.58333333333333,92.0,71.0,0.0,,13.541666666666666,18.0,88.89958333333334,7.125,0.8,35.0,73.66,2.1045714285714285
2024-03-30,13.3,1,-5.945833333333333,-1.6,-12.3,-8.766666666666667,81.5,94.0,63.0,0.0,,13.208333333333334,25.0,88.5125,19.57916666666667,0.8,45.0,162.32,3.607111111111111
2024-03-31,6.9,1,-0.0125,4.6,-5.2,-6.8500000000000005,62.41666666666666,82.0,34.0,0.0,,14.875,28.0,88.32666666666667,44.1875,16.1,41.0,213.57,5.209024390243902
2024-04-01,7.56,1,6.416666666666667,10.2,0.1,-3.0583333333333336,52.083333333333336,81.0,34.0,0.0,,14.625,27.0,88.38583333333334,39.225,16.1,52.0,264.82,5.092692307692308
2024-04-02,7.15,1,8.754166666666666,16.9,1.1,-1.3166666666666669,51.458333333333336,77.0,26.0,0.0,,13.5,23.0,88.68666666666667,38.208333333333336,24.1,58.0,1547.56,26.68206896551724
2024-04-03,3.0,1,5.754166666666666,9.8,1.7,-0.5291666666666667,65.125,89.0,45.0,0.0,,21.291666666666668,41.0,88.41375,27.604166666666668,12.9,17.0,59.67,3.5100000000000002
2024-04-04,4.07,1,0.0458333333333333,2.1,-1.2,-0.9791666666666666,93.16666666666669,100.0,71.0,0.0,,18.83333333333333,33.0,88.79041666666666,4.066666666666667,0.4,21.0,133.12,6.339047619047619
