date,wx_temp_mean_c,wx_temp_max_c,wx_temp_min_c,wx_dewpoint_mean_c,wx_rh_mean_pct,wx_rh_max_pct,wx_rh_min_pct,wx_precip_total_mm,wx_precip_max_mm,wx_windspd_mean_kmh,wx_windspd_max_kmh,wx_pressure_mean_kpa,wx_visibility_mean_km,wx_visibility_min_km
2021-12-15,-18.604166666666668,-15.6,-22.0,-22.008333333333336,75.04166666666667,82.0,66.0,0.0,,8.708333333333334,15.0,88.2925,34.3875,14.5
2021-12-16,-17.929166666666667,-15.3,-20.5,-21.008333333333333,77.33333333333333,82.0,71.0,0.0,,23.666666666666668,48.0,88.27916666666665,11.845833333333333,1.0
2021-12-17,-20.329166666666666,-16.1,-23.9,-24.454166666666666,70.375,77.0,57.0,0.0,,9.75,17.0,89.25666666666666,37.800000000000004,19.3
2021-12-18,-7.8125,-0.7,-17.2,-13.379166666666668,65.70833333333333,79.0,46.0,0.0,,8.75,29.0,87.90291666666667,36.862500000000004,24.1
2021-12-19,-11.495833333333332,-10.6,-13.0,-16.608333333333334,67.08333333333333,81.0,52.0,0.0,,16.083333333333332,35.0,88.75166666666667,19.166666666666668,8.1
2021-12-20,-16.483333333333334,-12.3,-22.7,-20.683333333333334,70.75,82.0,60.0,0.0,,6.0,14.0,88.68124999999999,31.162500000000005,16.1
2021-12-21,-8.395833333333334,0.2,-17.6,-14.112499999999999,64.58333333333333,74.0,43.0,0.0,,7.0,14.0,87.93875000000001,34.1875,16.1
2021-12-22,-4.708333333333333,4.5,-9.8,-10.366666666666667,67.16666666666667,83.0,36.0,0.0,,7.333333333333333,18.0,87.16250000000001,30.495833333333337,16.1
2021-12-23,-10.25,0.5,-17.3,-13.454166666666666,78.91666666666667,91.0,56.0,0.0,,19.666666666666668,37.0,86.3875,12.329166666666667,0.4
2021-12-24,-20.47826086956522,-16.6,-23.6,-24.108695652173914,73.17391304347827,77.0,65.0,0.0,,13.043478260869565,21.0,87.53565217391304,18.11304347826087,3.2
2021-12-25,-25.708333333333332,-23.3,-27.4,-29.52916666666667,71.0,78.0,62.0,0.0,,10.583333333333334,21.0,88.22375,14.695833333333333,6.4
2021-12-26,-27.795833333333334,-26.9,-30.0,-31.795833333333334,69.375,73.0,64.0,0.0,,10.166666666666666,18.0,88.25958333333334,9.466666666666667,1.2
2021-12-27,-30.09166666666667,-28.0,-32.3,-33.358333333333334,73.95833333333333,75.0,73.0,0.0,,10.041666666666666,25.0,87.60541666666667,8.783333333333333,2.8
2021-12-28,-22.116666666666664,-15.3,-28.9,-25.45,74.83333333333333,78.0,72.0,0.0,,13.958333333333334,35.0,87.5825,16.375,1.6
2021-12-29,-23.3,-20.9,-25.6,-28.141666666666666,65.29166666666667,72.0,55.0,0.0,,13.166666666666666,22.0,87.72333333333334,35.80416666666667,9.7
2021-12-30,-18.983333333333334,-16.3,-22.6,-22.34166666666667,75.33333333333333,82.0,67.0,0.0,,12.291666666666666,27.0,87.515,16.07916666666667,4.8
2021-12-31,-23.212500000000002,-19.1,-28.1,-26.683333333333334,73.95833333333333,80.0,63.0,0.0,,5.166666666666667,14.0,88.47500000000001,36.61666666666667,4.8
2022-01-01,-13.85,-0.9,-25.2,-20.616666666666667,59.25,72.0,38.0,0.0,,12.541666666666666,35.0,87.89041666666667,39.2125,24.1
2022-01-02,-3.029166666666667,1.3,-14.7,-12.262500000000001,52.458333333333336,89.0,37.0,0.0,,26.541666666666668,41.0,88.01458333333333,33.7,2.0
2022-01-03,-21.337500000000002,-15.6,-25.2,-23.900000000000002,80.16666666666667,85.0,77.0,0.0,,21.541666666666668,34.0,88.18583333333333,3.2125,1.0
2022-01-04,-26.195833333333336,-24.6,-28.1,-30.258333333333336,69.375,77.0,61.0,0.0,,22.666666666666668,39.0,89.34541666666667,10.970833333333333,1.2
2022-01-05,-26.558333333333334,-24.6,-28.6,-30.366666666666664,70.95833333333333,75.0,65.0,0.0,,9.5,13.0,89.80458333333333,11.1625,6.4
2022-01-06,-26.45,-23.6,-29.3,-29.604166666666668,75.20833333333333,77.0,74.0,0.0,,14.416666666666666,18.0,88.26333333333334,14.491666666666667,6.4
2022-01-07,-23.179166666666664,-22.4,-23.9,-26.745833333333334,73.08333333333333,78.0,68.0,0.0,,16.458333333333332,26.0,86.69041666666668,15.487499999999999,6.4
2022-01-08,-20.175,-15.9,-24.0,-25.008333333333336,66.0,76.0,57.0,0.0,,11.125,21.0,88.56041666666665,27.26666666666667,16.1
2022-01-09,-15.775,2.8,-24.0,-20.404166666666665,68.91666666666667,78.0,47.0,0.0,,8.75,16.0,89.30708333333332,16.833333333333332,9.7
2022-01-10,2.670833333333333,8.4,-5.2,-8.554166666666667,46.208333333333336,74.0,27.0,0.0,,14.458333333333334,40.0,88.98958333333333,34.53333333333334,16.1
2022-01-11,4.170833333333333,9.1,-4.4,-6.95,45.416666666666664,69.0,32.0,0.0,,15.083333333333334,42.0,88.58208333333333,29.816666666666666,16.1
2022-01-12,5.529166666666666,9.0,0.0,-4.0874999999999995,51.375,74.0,38.0,0.0,,16.208333333333332,35.0,88.66708333333334,38.550000000000004,16.1
2022-01-13,1.4791666666666667,9.7,-1.5,-2.095833333333333,78.20833333333333,89.0,36.0,0.0,,15.875,38.0,88.96333333333332,38.208333333333336,17.7
2022-01-14,0.6166666666666666,8.2,-1.3,-3.483333333333333,75.125,85.0,37.0,0.0,,16.0,41.0,89.77999999999999,34.175000000000004,24.1
2022-01-15,6.5,9.4,-1.1,-5.7250000000000005,41.833333333333336,64.0,31.0,0.0,,18.75,32.0,88.83749999999999,37.19583333333333,24.1
2022-01-16,-0.12500000000000003,7.0,-4.4,-6.741666666666667,61.458333333333336,71.0,47.0,0.0,,8.916666666666666,23.0,88.65291666666667,28.816666666666666,16.1
2022-01-17,5.795833333333333,11.2,-11.1,-4.9375,48.416666666666664,82.0,34.0,0.0,,29.583333333333332,58.0,87.72125,27.066666666666666,2.0
2022-01-18,-16.166666666666668,-12.6,-17.9,-20.129166666666666,72.0,79.0,66.0,0.0,,19.75,51.0,89.4975,10.354166666666666,1.6
2022-01-19,-16.541666666666668,-12.4,-20.6,-19.95,75.70833333333333,82.0,63.0,0.0,,15.0,20.0,89.60708333333334,14.495833333333335,6.4
2022-01-20,2.1791666666666667,9.2,-11.5,-7.383333333333333,50.958333333333336,76.0,34.0,0.0,,20.958333333333332,41.0,88.16625,37.19583333333333,24.1
2022-01-21,1.9458333333333335,4.7,-1.1,-4.729166666666667,62.0,72.0,41.0,0.0,,11.25,21.0,89.24666666666667,40.8875,24.1
2022-01-22,6.8999999999999995,12.0,0.7,-4.7749999999999995,45.458333333333336,72.0,30.0,0.0,,15.791666666666666,36.0,89.22166666666668,41.9,24.1
2022-01-23,6.9624999999999995,13.3,-0.6,-9.108333333333333,33.791666666666664,66.0,18.0,0.0,,17.916666666666668,30.0,88.80208333333333,35.545833333333334,16.1
2022-01-24,0.7999999999999999,1.9,-1.1,-3.8125,71.75,89.0,59.0,0.0,,21.0,34.0,89.30791666666666,14.958333333333334,4.8
2022-01-25,1.4791666666666667,9.2,-5.3,-9.283333333333333,50.625,82.0,21.0,0.0,,19.0,44.0,88.84291666666667,31.64166666666667,11.3
2022-01-26,0.7999999999999999,4.7,-2.9,-9.954166666666667,45.541666666666664,58.0,30.0,0.0,,20.75,40.0,89.12875000000001,40.225,16.1
2022-01-27,0.2791666666666666,8.7,-9.4,-14.370833333333332,40.0,67.0,14.0,0.0,,15.041666666666666,30.0,89.75708333333334,41.9,24.1
2022-01-28,6.479166666666667,11.8,-1.4,-17.849999999999998,16.958333333333332,35.0,10.0,0.0,,15.083333333333334,31.0,89.08625,42.233333333333334,24.1
2022-01-29,3.4499999999999997,8.4,-2.4,-11.833333333333334,32.833333333333336,47.0,20.0,0.0,,12.791666666666666,31.0,88.75791666666667,41.9,24.1
2022-01-30,5.2625,9.8,-1.4,-7.6375,39.625,62.0,29.0,0.0,,15.125,34.0,87.99374999999999,35.53333333333334,16.1
2022-01-31,-8.408333333333333,1.7,-16.0,-14.058333333333332,64.45833333333333,75.0,51.0,0.0,,28.416666666666668,64.0,88.15291666666667,14.329166666666667,4.0
2022-02-01,-19.008333333333333,-16.6,-22.0,-22.666666666666668,73.45833333333333,79.0,63.0,0.0,,12.666666666666666,17.0,89.80083333333333,8.158333333333333,2.4
2022-02-02,-21.670833333333334,-18.5,-25.5,-25.400000000000002,72.54166666666667,76.0,66.0,0.0,,16.208333333333332,28.0,89.48125,14.308333333333335,2.4
2022-02-03,-13.791666666666666,-7.0,-18.4,-18.054166666666667,71.08333333333333,81.0,51.0,0.0,,18.083333333333332,34.0,89.2325,27.475000000000005,16.1
2022-02-04,-2.970833333333333,7.9,-17.1,-11.554166666666667,56.833333333333336,85.0,33.0,0.0,,19.916666666666668,37.0,88.5175,34.862500000000004,6.4
2022-02-05,2.9125,5.6,-5.6,-8.112499999999999,45.75,70.0,34.0,0.0,,19.416666666666668,41.0,88.78333333333335,39.550000000000004,16.1
2022-02-06,7.2250000000000005,12.3,-3.2,-9.133333333333333,32.5,77.0,20.0,0.0,,25.833333333333332,41.0,89.11583333333333,37.35833333333334,11.3
2022-02-07,6.375,11.8,1.4,-9.583333333333334,32.458333333333336,75.0,16.0,0.0,,23.333333333333332,40.0,88.39791666666667,23.791666666666668,16.1
2022-02-08,6.270833333333333,9.3,3.9,-9.629166666666666,31.25,38.0,26.0,0.0,,28.666666666666668,43.0,89.04124999999999,38.2125,16.1
2022-02-09,9.683333333333334,13.2,3.7,-4.495833333333334,36.833333333333336,47.0,28.0,0.0,,25.708333333333332,36.0,88.93583333333333,42.233333333333334,24.1
2022-02-10,7.995833333333334,13.3,-1.4,-5.404166666666666,39.125,54.0,30.0,0.0,,21.291666666666668,33.0,88.47500000000001,42.233333333333334,24.1
2022-02-11,-1.1208333333333333,1.3,-4.0,-11.387500000000001,48.208333333333336,79.0,29.0,0.0,,20.875,41.0,89.96041666666667,39.550000000000004,24.1
2022-02-12,3.7583333333333333,7.6,0.0,-12.566666666666668,30.208333333333332,43.0,19.0,0.0,,16.458333333333332,28.0,89.4875,43.241666666666674,24.1
2022-02-13,4.108333333333333,9.1,0.0,-7.158333333333334,44.916666666666664,60.0,33.0,0.0,,16.291666666666668,31.0,89.2575,40.50416666666667,11.3
2022-02-14,-2.2291666666666665,-0.4,-4.0,-5.5,79.08333333333333,93.0,63.0,0.0,,10.583333333333334,19.0,88.39416666666666,16.241666666666667,1.6
2022-02-15,-3.2708333333333335,-1.5,-7.2,-6.195833333333333,80.83333333333333,92.0,65.0,0.0,,15.583333333333334,32.0,88.515,11.141666666666667,0.8
2022-02-16,-7.425,-2.7,-11.2,-10.154166666666667,81.54166666666667,90.0,62.0,0.0,,11.041666666666666,23.0,89.11625,16.691666666666666,2.0
2022-02-17,0.2791666666666666,7.4,-8.9,-5.870833333333334,67.375,93.0,36.0,0.0,,18.625,41.0,88.29166666666667,38.15,8.1
2022-02-18,-6.379166666666666,-0.2,-10.7,-8.404166666666667,85.66666666666667,92.0,76.0,0.0,,20.458333333333332,31.0,89.04333333333334,14.6875,4.8
2022-02-19,3.9249999999999994,8.9,-4.9,-3.3249999999999997,62.666666666666664,89.0,37.0,0.0,,16.166666666666668,36.0,87.49624999999999,31.945833333333336,4.0
2022-02-20,-16.3125,-8.9,-20.0,-19.224999999999998,78.58333333333333,85.0,71.0,0.0,,16.458333333333332,44.0,88.8225,3.545833333333333,1.2
2022-02-21,-20.95416666666667,-19.6,-23.6,-24.420833333333334,74.20833333333333,82.0,67.0,0.0,,13.625,20.0,89.96541666666667,6.508333333333333,2.4
2022-02-22,-22.34166666666667,-18.3,-25.3,-26.641666666666666,69.125,77.0,54.0,0.0,,7.75,14.0,90.39708333333334,13.300000000000002,8.1
2022-02-23,-17.537499999999998,-9.3,-26.6,-23.52916666666667,61.708333333333336,75.0,44.0,0.0,,9.666666666666666,16.0,89.13541666666667,39.825,6.4
2022-02-24,-7.233333333333333,-5.5,-9.6,-10.137500000000001,80.04166666666667,86.0,69.0,0.0,,13.958333333333334,28.0,89.19333333333333,13.366666666666667,0.4
2022-02-25,-4.6125,1.1,-11.4,-14.729166666666666,47.916666666666664,88.0,30.0,0.0,,7.958333333333333,25.0,89.06291666666668,43.916666666666664,24.1
2022-02-26,1.6916666666666667,9.0,-6.4,-12.466666666666667,37.0,57.0,18.0,0.0,,15.25,32.0,88.82125,44.25,24.1
2022-02-27,5.491666666666667,9.8,3.7,-6.929166666666667,40.875,49.0,29.0,0.0,,21.083333333333332,35.0,88.52333333333333,38.545833333333334,16.1
2022-02-28,0.8250000000000001,5.5,-4.9,-6.341666666666668,61.333333333333336,87.0,38.0,0.0,,10.041666666666666,20.0,88.395,29.979166666666668,6.4
2022-03-01,-1.8125,12.1,-6.6,-5.2,82.08333333333333,96.0,27.0,0.0,,12.625,30.0,88.5425,5.366666666666667,0.2
2022-03-02,-6.816666666666666,-5.5,-7.8,-7.791666666666667,92.91666666666667,94.0,92.0,0.0,,11.291666666666666,16.0,89.24208333333333,0.9500000000000001,0.2
2022-03-03,-8.075000000000001,-6.6,-9.6,-9.2125,91.70833333333333,93.0,90.0,0.0,,10.333333333333334,18.0,89.01666666666667,3.3208333333333333,0.4
2022-03-04,-8.758333333333335,-6.0,-10.5,-10.770833333333334,85.54166666666667,90.0,77.0,0.0,,17.791666666666668,28.0,89.015,12.029166666666667,2.4
2022-03-05,-6.183333333333334,-2.4,-10.0,-8.950000000000001,81.16666666666667,88.0,73.0,0.0,,8.791666666666666,28.0,89.33416666666666,13.5875,4.0
2022-03-06,-3.6458333333333335,0.4,-6.4,-8.520833333333334,69.83333333333333,89.0,52.0,0.0,,13.125,23.0,89.58166666666666,27.308333333333337,9.7
2022-03-07,-0.05416666666666666,3.8,-6.8,-8.604166666666666,54.208333333333336,79.0,38.0,0.0,,30.166666666666668,47.0,89.23708333333333,18.858333333333334,8.1
2022-03-08,-9.416666666666666,-6.7,-11.6,-14.504166666666668,67.20833333333333,81.0,50.0,0.0,,23.708333333333332,36.0,89.86666666666667,13.975000000000001,2.0
2022-03-09,-13.016666666666666,-9.7,-15.9,-18.05,67.04166666666667,80.0,46.0,0.0,,14.666666666666666,25.0,89.37083333333334,32.391666666666666,8.1
2022-03-10,-7.720833333333334,-4.9,-12.9,-17.3125,49.708333333333336,74.0,23.0,0.0,,18.208333333333332,34.0,88.98541666666667,39.02916666666667,11.3
2022-03-11,-6.770833333333333,4.7,-15.6,-12.970833333333333,64.70833333333333,84.0,37.0,0.0,,14.708333333333334,28.0,88.69708333333334,41.22083333333334,24.1
2022-03-12,4.808333333333334,9.3,1.1,-8.054166666666667,40.125,66.0,25.0,0.0,,18.375,31.0,87.99,38.875,24.1
2022-03-13,0.4916666666666667,3.1,-1.7,-4.158333333333333,71.83333333333333,93.0,54.0,0.0,,9.833333333333334,17.0,88.12083333333334,30.762500000000003,6.4
2022-03-14,4.233333333333333,12.4,-2.3,-4.0874999999999995,62.708333333333336,97.0,25.0,0.0,,14.791666666666666,31.0,88.34208333333333,28.825000000000003,0.4
2022-03-15,5.445833333333333,12.2,-0.1,-4.391666666666667,53.375,80.0,23.0,0.0,,15.708333333333334,37.0,87.95208333333333,40.70416666666667,11.3
2022-03-16,5.095833333333333,9.0,1.0,-10.079166666666667,33.791666666666664,59.0,19.0,0.0,,20.291666666666668,31.0,88.66166666666668,39.22083333333334,16.1
2022-03-17,5.141666666666667,11.4,-2.6,-8.816666666666666,37.416666666666664,59.0,22.0,0.0,,17.416666666666668,30.0,88.63583333333334,37.87083333333333,24.1
2022-03-18,4.370833333333334,10.1,-3.7,-7.691666666666666,43.166666666666664,72.0,24.0,0.0,,14.791666666666666,26.0,88.49624999999999,37.199999999999996,24.1
2022-03-19,4.354166666666667,11.6,-3.5,-7.2875000000000005,44.5,66.0,27.0,0.0,,7.25,21.0,87.97250000000001,36.1875,24.1
2022-03-20,2.1791666666666667,5.0,-1.2,-7.1000000000000005,54.166666666666664,93.0,25.0,0.0,,25.0,44.0,88.33291666666666,33.333333333333336,1.6
2022-03-21,4.908333333333333,10.9,0.4,-11.066666666666668,31.333333333333332,44.0,22.0,0.0,,20.166666666666668,32.0,88.99708333333332,44.925000000000004,24.1
2022-03-22,8.020833333333334,14.9,0.8,-6.0375000000000005,37.5,60.0,25.0,0.0,,13.25,20.0,89.4425,43.587500000000006,16.1
2022-03-23,9.450000000000001,18.0,2.7,-3.7624999999999997,42.375,70.0,16.0,0.0,,14.458333333333334,61.0,88.58208333333333,37.34166666666667,8.1
2022-03-24,1.6166666666666665,5.1,-2.2,-8.241666666666667,50.333333333333336,90.0,30.0,0.0,,18.0,50.0,89.3675,26.61666666666667,3.2
2022-03-25,1.0958333333333334,8.5,-6.1,-7.116666666666667,56.958333333333336,83.0,34.0,0.0,,12.0,24.0,89.17541666666666,44.25,24.1
2022-03-26,0.1416666666666667,5.8,-6.3,-6.7250000000000005,61.916666666666664,87.0,43.0,0.0,,9.833333333333334,21.0,88.86,39.541666666666664,24.1
2022-03-27,4.691666666666666,14.2,-3.2,-4.279166666666667,55.75,78.0,31.0,0.0,,10.916666666666666,22.0,88.20208333333333,46.9375,24.1
2022-03-28,-0.2826086956521739,3.0,-2.4,-3.391304347826087,80.08695652173913,91.0,62.0,0.0,,23.782608695652176,39.0,88.00826086956522,14.160869565217391,2.8
2022-03-29,2.0458333333333334,9.8,-5.6,-5.954166666666667,61.791666666666664,94.0,24.0,0.0,,8.791666666666666,18.0,88.80541666666666,46.6,24.1
2022-03-30,6.5874999999999995,16.7,-2.1,-5.716666666666666,48.083333333333336,90.0,17.0,0.0,,18.583333333333332,45.0,88.04375,29.229166666666668,3.2
2022-03-31,3.5541666666666667,7.7,0.7,-7.354166666666667,48.416666666666664,90.0,22.0,0.0,,19.583333333333332,34.0,88.29416666666667,31.65833333333333,8.1
2022-04-01,3.2541666666666664,9.0,-2.7,-8.487499999999999,43.958333333333336,70.0,25.0,0.0,,10.125,22.0,88.55333333333334,39.87916666666667,24.1
2022-04-02,3.1875,10.5,-1.1,-5.566666666666666,57.083333333333336,92.0,22.0,0.0,,14.125,30.0,88.39916666666666,32.166666666666664,24.1
2022-04-03,2.129166666666667,9.6,-5.0,-6.608333333333333,56.666666666666664,90.0,22.0,0.0,,11.708333333333334,21.0,88.21916666666665,46.26666666666667,24.1
2022-04-04,6.304166666666667,12.8,0.6,-8.045833333333333,37.875,57.0,17.0,0.0,,26.208333333333332,43.0,86.36416666666668,41.51666666666667,8.1
2022-04-05,5.670833333333333,9.0,3.1,-11.025,29.791666666666668,41.0,16.0,0.0,,27.458333333333332,39.0,87.83208333333333,39.71666666666667,8.1
2022-04-06,3.9499999999999997,8.4,-0.9,-12.145833333333334,30.875,44.0,21.0,0.0,,12.5,25.0,89.85208333333333,44.262499999999996,16.1
2022-04-07,6.908333333333334,16.9,-3.2,-8.875,34.208333333333336,57.0,19.0,0.0,,13.833333333333334,25.0,89.82,38.20416666666667,24.1
2022-04-08,12.0625,20.6,4.7,-6.216666666666666,29.208333333333332,45.0,12.0,0.0,,21.708333333333332,49.0,88.06166666666667,39.28333333333334,17.7
2022-04-09,3.470833333333333,5.8,1.6,-8.299999999999999,43.083333333333336,67.0,30.0,0.0,,18.291666666666668,37.0,88.09291666666667,32.77916666666667,9.7
2022-04-10,-0.8041666666666667,2.8,-5.4,-13.933333333333332,39.916666666666664,68.0,19.0,0.0,,27.416666666666668,43.0,88.34916666666668,45.59583333333334,24.1
2022-04-11,-4.454166666666667,-0.6,-8.6,-16.279166666666665,42.125,62.0,18.0,0.0,,24.208333333333332,39.0,88.52791666666667,45.59583333333334,24.1
2022-04-12,-9.329166666666667,-8.0,-10.9,-13.85,70.375,83.0,61.0,0.0,,25.791666666666668,32.0,89.46708333333333,9.9375,2.4
2022-04-13,-8.341666666666667,-6.3,-10.1,-12.525,72.5,84.0,58.0,0.0,,20.625,30.0,89.6175,7.495833333333334,1.2
2022-04-14,-7.870833333333334,-5.6,-10.1,-11.241666666666667,77.5,88.0,61.0,0.0,,15.375,28.0,89.19083333333333,5.404166666666666,0.8
2022-04-15,-6.1875,-3.0,-9.4,-10.862499999999999,71.33333333333333,89.0,46.0,0.0,,8.875,14.0,89.13375,14.225000000000001,3.2
2022-04-16,-2.7875,2.9,-9.5,-10.591666666666667,58.208333333333336,86.0,34.0,0.0,,13.791666666666666,24.0,88.84291666666667,33.5125,24.1
2022-04-17,-0.7458333333333332,5.7,-7.6,-8.783333333333333,57.625,83.0,29.0,0.0,,11.833333333333334,26.0,89.26625,33.983333333333334,11.3
2022-04-18,2.6666666666666665,9.3,-5.5,-9.783333333333333,46.25,85.0,15.0,0.0,,21.833333333333332,37.0,88.71750000000002,45.604166666666664,16.1
2022-04-19,-0.275,2.1,-2.2,-2.845833333333333,83.79166666666667,95.0,59.0,0.0,,20.875,43.0,87.19625,8.045833333333334,0.4
2022-04-20,-1.3875,0.7,-3.8,-5.479166666666667,74.625,90.0,59.0,0.0,,19.25,31.0,88.50916666666667,18.491666666666667,3.2
2022-04-21,0.9249999999999999,5.4,-4.6,-4.104166666666667,69.66666666666667,85.0,57.0,0.0,,23.791666666666668,36.0,88.385,25.133333333333336,16.1
2022-04-22,0.8291666666666666,1.7,-0.5,-0.975,88.0,96.0,73.0,0.0,,11.541666666666666,21.0,88.71958333333333,15.487499999999999,0.4
2022-04-23,4.295833333333333,10.0,-1.8,-1.9583333333333333,66.91666666666667,94.0,37.0,0.0,,10.708333333333334,19.0,89.44666666666666,38.81666666666667,19.3
2022-04-24,7.625,14.4,-0.8,-4.304166666666666,46.958333333333336,80.0,23.0,0.0,,8.666666666666666,20.0,89.38666666666667,49.625,24.1
2022-04-25,9.7125,16.7,0.3,-5.516666666666667,37.416666666666664,67.0,16.0,0.0,,8.833333333333334,23.0,88.78958333333333,29.80416666666667,24.1
2022-04-26,9.508333333333333,14.1,3.8,-0.9291666666666667,50.375,85.0,32.0,0.0,,14.583333333333334,28.0,88.16208333333333,24.854166666666668,11.3
2022-04-27,7.258333333333333,11.5,0.8,-7.733333333333333,40.291666666666664,86.0,17.0,0.0,,17.625,30.0,88.24208333333333,41.24166666666667,16.1
2022-04-28,5.708333333333333,11.8,-3.9,-10.966666666666667,31.541666666666668,59.0,17.0,0.0,,8.75,21.0,88.50458333333334,45.929166666666674,24.1
2022-04-29,6.458333333333333,11.3,0.5,-5.466666666666666,44.458333333333336,65.0,27.0,0.0,,12.166666666666666,21.0,89.06041666666665,42.90833333333333,24.1
2022-04-30,7.504166666666666,13.3,-0.2,-2.9125,52.541666666666664,89.0,27.0,0.0,,14.416666666666666,23.0,89.22541666666666,26.200000000000003,14.5
2022-05-01,9.7875,14.3,4.6,-1.2958333333333334,47.291666666666664,68.0,31.0,0.0,,17.083333333333332,36.0,88.97375,30.816666666666666,24.1
2022-05-02,9.608333333333333,16.0,2.6,-1.1541666666666666,49.5,72.0,29.0,0.0,,9.25,18.0,88.455,44.925000000000004,24.1
2022-05-03,11.504166666666668,18.0,3.1,0.19583333333333333,50.083333333333336,81.0,27.0,0.0,,11.166666666666666,25.0,88.67708333333333,46.26666666666667,24.1
2022-05-04,13.770833333333334,19.6,8.7,-0.8833333333333333,37.125,49.0,25.0,0.0,,13.166666666666666,30.0,88.45083333333334,41.5625,24.1
2022-05-05,13.904166666666667,20.4,9.7,1.9916666666666665,45.291666666666664,66.0,31.0,0.0,,14.708333333333334,27.0,87.72166666666668,42.90416666666667,24.1
2022-05-06,12.6625,16.5,8.5,-6.979166666666667,28.208333333333332,56.0,12.0,0.0,,25.375,43.0,87.06333333333333,48.28333333333334,24.1
2022-05-07,8.479166666666666,14.8,4.3,-4.066666666666666,43.291666666666664,66.0,18.0,0.0,,13.458333333333334,23.0,87.27041666666666,34.26666666666667,8.1
2022-05-08,4.7250000000000005,8.8,0.4,-0.4583333333333333,71.20833333333333,96.0,46.0,0.0,,13.916666666666666,28.0,87.34041666666667,20.254166666666666,1.6
2022-05-09,3.6125000000000003,7.8,0.5,-0.8875000000000001,74.45833333333333,96.0,44.0,0.0,,11.708333333333334,23.0,87.67833333333333,18.991666666666667,3.2
2022-05-10,3.7624999999999997,8.8,0.1,0.5458333333333333,80.33333333333333,94.0,55.0,0.0,,11.791666666666666,34.0,88.45375,19.2375,4.8
2022-05-11,7.9875,13.0,1.1,-3.3000000000000003,51.375,91.0,24.0,0.0,,7.333333333333333,19.0,89.07249999999999,48.416666666666664,19.3
2022-05-12,8.958333333333334,15.9,0.3,-5.45,38.458333333333336,64.0,18.0,0.0,,13.416666666666666,36.0,88.89458333333333,47.208333333333336,22.5
2022-05-13,7.879166666666666,13.2,-0.2,-3.1750000000000003,47.875,78.0,26.0,0.0,,11.541666666666666,27.0,88.43958333333335,35.13333333333333,16.1
2022-05-14,10.275,15.8,3.9,-4.9625,35.375,49.0,19.0,0.0,,15.208333333333334,29.0,88.7975,40.9125,9.7
2022-05-15,12.6,17.8,3.8,-3.733333333333333,33.25,52.0,23.0,0.0,,9.291666666666666,20.0,88.92625,47.27916666666667,16.1
2022-05-16,15.070833333333333,20.3,6.9,-0.525,37.041666666666664,70.0,20.0,0.0,,17.208333333333332,29.0,88.38375,46.275000000000006,16.1
2022-05-17,9.166666666666666,12.1,4.9,1.7458333333333333,61.166666666666664,85.0,42.0,0.0,,18.666666666666668,36.0,88.89833333333333,30.220833333333335,9.7
2022-05-18,8.450000000000001,15.5,2.6,-1.05,56.208333333333336,86.0,29.0,0.0,,21.625,46.0,88.255,41.225,24.1
2022-05-19,4.370833333333334,7.3,1.9,0.29583333333333334,76.04166666666667,92.0,49.0,0.0,,36.958333333333336,56.0,88.165,24.808333333333334,8.1
2022-05-20,4.6173913043478265,8.2,2.1,-1.8391304347826085,65.52173913043478,91.0,39.0,0.0,,26.0,36.0,89.5004347826087,22.252173913043478,11.3
2022-05-21,5.856521739130434,10.7,0.5,-5.878260869565217,45.73913043478261,75.0,27.0,0.0,,11.26086956521739,17.0,89.80521739130435,38.8304347826087,16.1
2022-05-22,9.525,16.6,-0.2,-5.891666666666667,37.541666666666664,72.0,20.0,0.0,,9.791666666666666,22.0,89.33208333333334,53.32083333333333,24.1
2022-05-23,12.6,18.4,1.5,-5.045833333333333,31.083333333333332,58.0,18.0,0.0,,9.458333333333334,31.0,88.89333333333333,47.94583333333333,24.1
2022-05-24,12.958333333333334,16.1,7.9,-0.9125000000000001,38.458333333333336,46.0,31.0,0.0,,12.916666666666666,28.0,88.71291666666667,39.21666666666667,24.1
2022-05-25,14.258333333333333,19.3,8.1,-2.1166666666666667,33.583333333333336,54.0,19.0,0.0,,15.208333333333334,32.0,88.38666666666667,44.925000000000004,24.1
2022-05-26,14.816666666666668,20.0,6.5,-3.1166666666666667,30.291666666666668,50.0,18.0,0.0,,8.541666666666666,16.0,88.57,42.9125,24.1
2022-05-27,15.65,21.5,10.5,0.6458333333333334,36.791666666666664,52.0,24.0,0.0,,15.666666666666666,38.0,87.92875,42.24583333333334,16.1
2022-05-28,14.174999999999999,18.5,9.1,-4.504166666666666,28.041666666666668,45.0,19.0,0.0,,10.416666666666666,27.0,87.82625,44.270833333333336,16.1
2022-05-29,11.825000000000001,15.0,8.2,-0.9499999999999998,42.041666666666664,65.0,31.0,0.0,,24.583333333333332,36.0,88.23583333333333,31.379166666666666,11.3
2022-05-30,9.799999999999999,15.3,6.9,0.7416666666666667,57.541666666666664,86.0,25.0,0.0,,27.208333333333332,36.0,89.36708333333333,20.575,8.1
2022-05-31,11.316666666666668,16.2,3.0,-3.4625,37.5,64.0,25.0,0.0,,6.916666666666667,14.0,89.74958333333332,32.5,24.1
