date,fire_count,fire_frp_sum,fire_frp_mean,fire_nearest_km,fire_mean_km,fire_frp_dist_weighted_sum,fire_smoke_transport_index,upwind_fire_count,upwind_fire_frp_sum,upwind_fire_nearest_km
2019-05-05,1.0,7.73,7.73,354.4307542141525,354.4307542141525,0.021748258720860593,0.0,0.0,0.0,399.5941996428686
2019-05-06,1.0,4.33,4.33,325.2416996943567,325.2416996943567,0.013272368320961453,0.0,0.0,0.0,399.5941996428686
2019-05-07,8.0,55.97,6.99625,76.83313068220797,326.5766197968436,0.16234509877589057,7.653632989059515e-06,1.0,0.47,324.1716820231391
2019-05-08,4.0,6.34,1.585,44.60710763487426,237.62012571732376,0.09402121095102628,0.0008862775472706005,0.0,0.0,399.5941996428686
2019-05-09,5.0,162.58,32.516000000000005,97.96407371543255,322.43790819931263,0.43157304519529066,0.0009480182222072039,4.0,160.41,338.52825551582686
2019-05-10,10.0,28.61,2.8609999999999998,247.01794778987934,319.8378206245656,0.08963005458088302,0.00013933937067796598,3.0,16.759999999999998,361.26471846052715
2019-05-11,14.0,43.66,3.1185714285714283,35.61631312779171,228.1483329043337,0.21926127434525342,0.0007017274618379883,1.0,0.59,35.61631312779171
2019-05-12,11.0,323.64,29.421818181818182,118.9040667584895,293.68083187572995,1.061248851524368,0.00202638931245412,4.0,31.339999999999996,118.9040667584895
2019-05-13,8.0,45.44,5.68,84.05565251540612,207.0231500034411,0.24500869374524933,0.001325222161208474,7.0,42.94,84.05565251540612
2019-05-14,4.0,6.779999999999999,1.6949999999999998,186.10821411701812,244.73599934018551,0.03132893832976604,4.53410011350613e-05,1.0,2.21,205.38160942981986
2019-05-15,2.0,1.56,0.78,212.75215121618874,212.75658277908803,0.0072980072844258635,0.0,0.0,0.0,399.5941996428686
2019-05-16,18.0,407.36,22.63111111111111,347.2888881851307,348.5742367298177,1.1667952668650339,0.003277879986275293,17.0,407.3,347.2888881851307
2019-05-17,3.0,4.49,1.4966666666666668,281.08186017702326,300.66246339765104,0.014008238539470724,0.0,0.0,0.0,399.5941996428686
2019-05-18,3.0,4.13,1.3766666666666667,280.9110181305417,319.77100691708665,0.011929729970915928,0.0,0.0,0.0,399.5941996428686
2019-05-19,8.0,39.38,4.9225,282.89001096700935,296.3355021619152,0.1271155373917849,0.0,0.0,0.0,399.5941996428686
2019-05-20,6.0,10.280000000000001,1.7133333333333336,84.05814732960555,201.95162233020142,0.07759400106444164,8.610722026799752e-05,0.0,0.0,399.5941996428686
2019-05-21,9.0,34.35,3.816666666666667,83.69875006320832,301.8416383246024,0.1041863470092035,1.7203015698362364e-05,0.0,0.0,399.5941996428686
2019-05-22,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686
2019-05-23,4.0,3.13,0.7825,74.34483787190227,98.56117052325936,0.03364822502833042,0.0001363648834937526,0.0,0.0,399.5941996428686
2019-05-24,1.0,2.83,2.83,47.513425011743436,47.513425011743436,0.05833436825610548,0.0002515628067591492,0.0,0.0,399.5941996428686
2019-05-25,4.0,32.4,8.1,337.16769143661844,337.42667552236065,0.09574374512540276,0.0002782189202526549,4.0,32.4,337.16769143661844
2019-05-26,10.0,16.99,1.6989999999999998,76.15338066908457,210.612098727902,0.10140136734273335,0.00048518050694507054,3.0,3.08,76.15338066908457
2019-05-27,20.0,250.5,12.525,74.28029210263675,280.43094784118557,0.8312426283195004,0.0,0.0,0.0,399.5941996428686
2019-05-28,28.0,69.82,2.4935714285714283,74.38933903554776,265.08411702633794,0.2679175567834342,0.0002520086054951375,2.0,6.24,184.10158207777582
2019-05-29,28.0,144.65,5.166071428571429,83.84983174275439,257.58289413667393,0.5598495990384945,0.00045475471433851936,4.0,6.73,161.22218166960138
2019-05-30,28.0,51.28,1.8314285714285714,83.84885533004325,269.50025502637,0.20111453738304133,0.0004381207505848389,20.0,29.54,185.5079539501816
2019-05-31,10.0,19.25,1.925,157.3617474757548,256.5650723869226,0.07499012443626432,7.997087595112062e-05,3.0,6.12,259.4882036597379
2019-06-01,11.0,18.34,1.6672727272727272,83.99986195799234,267.5401875807823,0.07487446355685902,5.163873522805992e-06,1.0,0.55,322.4933210054885
2019-06-02,16.0,25.84,1.615,74.21533313087647,217.7232049149486,0.16958108676222092,0.0003967562894580348,5.0,3.85,74.21533313087647
2019-06-03,4.0,17.880000000000003,4.470000000000001,76.97833647785426,148.86383349284668,0.1466716736147547,0.0006423010931008068,1.0,0.92,76.97833647785426
2019-06-04,20.0,37.95,1.8975000000000002,76.74948455269153,239.8495483341889,0.18931411089416786,7.719297631694808e-05,1.0,6.67,286.1503773016591
2019-06-05,21.0,465.12,22.14857142857143,242.34457838183172,243.04645769625063,1.9066147189721785,0.0018377102590596552,0.0,0.0,399.5941996428686
2019-06-06,3.0,8.14,2.7133333333333334,83.96392609727037,185.50005400710555,0.03869861199970748,3.9841305022444145e-05,0.0,0.0,399.5941996428686
2019-06-07,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686
2019-06-08,3.0,2.25,0.75,284.0303872094878,305.48086008163074,0.007399889605860859,4.764707322830852e-06,0.0,0.0,399.5941996428686
2019-06-09,4.0,7.64,1.91,76.89751431209051,223.2926383930598,0.04857206289012042,0.0003508060046242644,1.0,1.91,76.89751431209051
2019-06-10,5.0,5.35,1.0699999999999998,280.3216225993226,302.90091270836064,0.017820739295331622,4.550393919853483e-06,0.0,0.0,399.5941996428686
2019-06-11,1.0,0.79,0.79,284.18058408657527,284.18058408657527,0.002770174563357271,5.5342717822185405e-06,0.0,0.0,399.5941996428686
2019-06-12,6.0,11.45,1.9083333333333332,74.16576090159863,233.95320730010465,0.044621558911305204,5.61405722952315e-05,0.0,0.0,399.5941996428686
2019-06-13,1.0,3.54,3.54,55.805799951581335,55.805799951581335,0.0623175803002041,0.0,0.0,0.0,399.5941996428686
2019-06-14,15.0,48.879999999999995,3.258666666666666,55.615766227185844,279.71882255956353,0.24314452338756173,0.0016363874684857827,5.0,10.12,55.615766227185844
2019-06-15,3.0,4.81,1.6033333333333333,79.99029552871069,150.02081808320864,0.050299279290151266,0.0004990815282906257,1.0,3.26,79.99029552871069
2019-06-16,12.0,21.009999999999998,1.7508333333333332,76.97650085679369,245.15350327271776,0.0973407626551521,0.0003814317591243179,9.0,15.76,201.536098736415
2019-06-17,19.0,34.839999999999996,1.8336842105263156,74.4471651654925,261.7853917480898,0.14738786142619792,0.0,0.0,0.0,399.5941996428686
2019-06-18,8.0,11.31,1.41375,85.53383938680373,254.65640329189065,0.05697214211436591,0.0,0.0,0.0,399.5941996428686
2019-06-19,1.0,1.79,1.79,203.6041272443063,203.6041272443063,0.008748601624554042,0.0,0.0,0.0,399.5941996428686
2019-06-20,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686
2019-06-21,3.0,6.65,2.216666666666667,176.45512111963174,212.40267929053357,0.03558712221203244,9.46623244984432e-06,1.0,0.88,284.1507762649055
2019-06-22,6.0,10.56,1.76,85.42984576239425,260.47083363983876,0.054005492277263846,0.0003859350002118046,6.0,10.56,85.42984576239425
2019-06-23,3.0,2.26,0.7533333333333333,280.34462450172515,281.83189807697977,0.007963543381800067,1.3245885307420473e-05,0.0,0.0,399.5941996428686
2019-06-24,1.0,0.43,0.43,173.29499350258365,173.29499350258365,0.0024670817638466815,8.464885290675166e-06,0.0,0.0,399.5941996428686
2019-06-25,1.0,1.4,1.4,77.04075413375736,77.04075413375736,0.01793934484026744,0.00017802558949965076,1.0,1.4,77.04075413375736
2019-06-26,8.0,20.93,2.61625,152.4336762890087,286.04258215089556,0.09113110291315621,1.8354356017270004e-05,0.0,0.0,399.5941996428686
2019-06-27,6.0,5.7,0.9500000000000001,244.00152117277645,262.39458049496625,0.021625788169423222,7.164032550390063e-05,6.0,5.7,244.00152117277645
2019-06-28,2.0,2.39,1.195,74.4631237258329,109.72258693448752,0.02309329151025164,6.46652583090682e-05,0.0,0.0,399.5941996428686
2019-06-29,8.0,6.19,0.77375,74.35268378246798,196.42013818523466,0.04369546454498213,0.0002948042217243309,2.0,1.82,74.35268378246798
2019-06-30,5.0,12.02,2.404,77.00098482047187,177.465533237028,0.07619118512354389,0.00017051446712321001,1.0,1.06,77.00098482047187
2019-07-01,14.0,14.66,1.0471428571428572,63.13107471519804,199.0659379996627,0.13355133393809332,0.00033747714954771566,2.0,2.08,74.38911691373208
2019-07-02,2.0,0.9400000000000001,0.47000000000000003,283.8501220279154,300.9366631778561,0.0031570820737506274,6.754353308931286e-06,0.0,0.0,399.5941996428686
2019-07-03,2.0,1.9100000000000001,0.9550000000000001,74.50795663274938,179.2412206532685,0.017410360894854714,0.00014414300158195668,1.0,1.1,74.50795663274938
2019-07-04,1.0,0.68,0.68,284.03635210406543,284.03635210406543,0.0023856606183050477,7.172088895784511e-06,1.0,0.68,284.03635210406543
2019-07-05,4.0,2.9,0.725,280.35374751846246,282.828335442506,0.010222872467475577,1.1424475942590744e-05,0.0,0.0,399.5941996428686
2019-07-06,3.0,2.25,0.75,280.30994826461574,282.7661528718134,0.00792906263025966,0.0,0.0,0.0,399.5941996428686
2019-07-07,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686
2019-07-08,2.0,3.16,1.58,62.97009728813166,107.92235703886891,0.04492266221278919,0.0,0.0,0.0,399.5941996428686
2019-07-09,2.0,1.5,0.75,322.29230419300393,348.2722723969466,0.004220028204139734,3.351504944764253e-06,0.0,0.0,399.5941996428686
2019-07-10,1.0,0.77,0.77,374.1819568483275,374.1819568483275,0.0020523375016972983,0.0,0.0,0.0,399.5941996428686
2019-07-11,9.0,16.92,1.8800000000000001,76.97257183256202,206.86353316137922,0.09703123172713474,0.0003149276767597243,1.0,1.3,76.97257183256202
2019-07-12,11.0,21.89,1.99,84.14966171401369,267.86582290055173,0.10320638039336708,0.0,0.0,0.0,399.5941996428686
2019-07-13,8.0,17.12,2.14,161.52507362045992,280.69761429127954,0.07899551949702852,0.00019577660659901322,4.0,5.51,280.19250150266436
2019-07-14,11.0,21.32,1.9381818181818182,144.64876798465608,213.91923985113593,0.12516257723709576,0.0,0.0,0.0,399.5941996428686
2019-07-15,14.0,17.28,1.2342857142857144,76.86289539010589,267.3495824030138,0.0704163344669682,0.00013764937028208057,1.0,0.82,76.86289539010589
2019-07-16,10.0,18.4,1.8399999999999999,97.57939690237306,242.0453272079406,0.11953501622836515,0.0009324858553844388,8.0,14.63,97.57939690237306
2019-07-17,11.0,11.9,1.0818181818181818,76.93986095413193,259.84747837892775,0.05961654704090319,0.00016129020570200152,0.0,0.0,399.5941996428686
2019-07-18,6.0,10.43,1.7383333333333333,76.83240798565969,250.36049082118336,0.043603915968711625,0.0001265962488505951,1.0,0.77,76.83240798565969
2019-07-19,2.0,1.4300000000000002,0.7150000000000001,74.53776488192158,74.53783200643515,0.01893090768618771,0.00023534267753657552,2.0,1.4300000000000002,74.53776488192158
2019-07-20,2.0,13.27,6.635,396.6103906145502,396.7190971452284,0.033365280385963474,8.3312416288891e-05,2.0,13.27,396.6103906145502
2019-07-21,11.0,10.129999999999999,0.9209090909090908,74.25371644143871,244.38631604752865,0.04663828353745684,1.362621609114759e-05,0.0,0.0,399.5941996428686
2019-07-22,12.0,15.3,1.2750000000000001,74.33615554385037,214.31558821021528,0.08767467805224158,0.00012556580326108027,1.0,3.68,212.68407015201058
2019-07-23,12.0,28.04,2.3366666666666664,74.20675188233615,237.18501617751346,0.131653746987585,0.00013695689358131415,2.0,4.15,150.61780972676237
2019-07-24,4.0,9.72,2.43,157.24701342313645,176.60927356376163,0.05743039772807297,1.194116271983936e-05,0.0,0.0,399.5941996428686
2019-07-25,3.0,2.27,0.7566666666666667,74.462618534862,157.8171875672114,0.022366702700395782,0.0002672268575891901,3.0,2.27,74.462618534862
2019-07-26,29.0,79.78,2.751034482758621,36.70424887717764,238.81711383262814,0.5278894447670853,0.005634828360299288,4.0,11.41,36.70424887717764
2019-07-27,26.0,1194.67,45.948846153846155,74.41098985406369,280.75403396689904,3.8477984636896494,0.0003512693074246147,3.0,2.49,74.41098985406369
2019-07-28,3.0,4.49,1.4966666666666668,76.81124612919662,207.06172713251502,0.022987363428606446,0.00010052685033413262,1.0,0.68,76.81124612919662
2019-07-29,10.0,24.7,2.4699999999999998,43.12990769802972,145.0094881043164,0.3368129682110404,5.689028590506311e-05,2.0,0.8700000000000001,138.13922109190239
2019-07-30,8.0,7.6,0.95,74.39465691126603,239.92437664125887,0.04079057253406703,0.0,0.0,0.0,399.5941996428686
2019-07-31,14.0,15.440000000000001,1.102857142857143,74.49828747265596,222.49174171020294,0.08564557400114803,5.5786738225890415e-05,1.0,0.23,138.1637083944074
2019-08-01,27.0,216.67000000000002,8.024814814814816,76.8600700281892,243.66494470995096,0.9526942991297387,4.174231960870149e-05,1.0,0.59,318.3288949122656
2019-08-02,21.0,72.87,3.47,76.80724128878542,231.92519913513948,0.3182053537230964,0.0010770713677051456,10.0,46.650000000000006,228.54183170557076
2019-08-03,5.0,7.96,1.592,96.19764624437069,268.2898390912758,0.027084995870685163,6.293854283672231e-05,3.0,6.9799999999999995,361.9057426415366
2019-08-04,15.0,26.29,1.7526666666666666,74.44007746035808,301.0023348986903,0.09573965997503517,0.0003258370629377641,11.0,23.21,265.6305262938586
2019-08-05,23.0,88.59,3.8517391304347828,74.21021487781637,250.51219038110546,0.45437667343055177,0.0003769220128301261,6.0,8.08,74.21021487781637
2019-08-06,5.0,9.2,1.8399999999999999,74.25269326843643,246.07213545259316,0.048513510227034276,4.060279170715166e-05,2.0,6.23,396.4106852411672
2019-08-07,13.0,11.959999999999999,0.9199999999999999,76.81758251760262,289.9546887542393,0.04371494723986826,0.0,0.0,0.0,399.5941996428686
2019-08-08,4.0,6.08,1.52,133.73187970470957,271.22469997668725,0.03143074315383541,9.427357160915834e-06,1.0,0.78,286.1997990756243
2019-08-09,1.0,0.62,0.62,153.01825336492567,153.01825336492567,0.004025496890495134,0.0,0.0,0.0,399.5941996428686
2019-08-10,2.0,8.02,4.01,323.4094579028872,323.41813707754073,0.024721276610685537,3.1962719100392835e-05,0.0,0.0,399.5941996428686
2019-08-11,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686
2019-08-12,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686
2019-08-13,1.0,1.24,1.24,396.9335503290774,396.9335503290774,0.0031160981499915317,0.0,0.0,0.0,399.5941996428686
2019-08-14,14.0,15.0,1.0714285714285714,95.0974627782752,281.2216251093477,0.0717589383243333,6.717268757530684e-05,3.0,2.58,364.22574583708774
2019-08-15,7.0,27.340000000000003,3.905714285714286,74.39156388225705,169.6712637347243,0.14806725722021272,0.000397645564828784,2.0,1.96,74.39156388225705
2019-08-16,1.0,0.24,0.24,318.1137633501293,318.1137633501293,0.0007520828856782142,1.159381818076423e-06,0.0,0.0,399.5941996428686
2019-08-17,8.0,8.4,1.05,106.78584142284075,273.5920620045865,0.04824135624268114,0.00021486759852641697,3.0,1.7200000000000002,364.717070743648
2019-08-18,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686
2019-08-19,3.0,13.57,4.523333333333333,324.46870739893296,331.8330291294371,0.041529906542807096,0.00012353558263855554,2.0,12.84,324.46870739893296
2019-08-20,15.0,45.13,3.008666666666667,115.28985742423507,261.4890978964331,0.23237911287218943,5.091268581870627e-05,1.0,2.73,218.0144776745375
2019-08-21,12.0,134.73,11.2275,145.92710459377517,246.64705566084743,0.5325457828532317,0.0014914877935708374,5.0,111.75,192.76771819916414
2019-08-22,7.0,5.7,0.8142857142857143,74.26142504736862,295.1569746600791,0.029855918422797088,0.00013572046703391041,4.0,3.46,144.92252883359032
2019-08-23,5.0,7.8999999999999995,1.5799999999999998,74.35831759520202,174.66684760373613,0.05926921091153235,0.00019117031557505478,1.0,5.06,159.413844890615
2019-08-24,15.0,14.54,0.9693333333333333,74.45356792363215,230.43771361385745,0.09804717996377431,0.00014283201075134623,5.0,2.48,74.45356792363215
2019-08-25,8.0,32.93,4.11625,280.3848151074454,339.1084725096552,0.08563449271555432,7.517583698835738e-05,2.0,4.54,392.7506293074918
2019-08-26,6.0,7.6499999999999995,1.275,144.81881649200926,271.78545586762266,0.03165874949367564,2.8477521436252892e-05,1.0,1.17,389.92089368346626
2019-08-27,12.0,44.26,3.688333333333333,74.36966601419113,290.44617271155784,0.1361271158813087,0.00023478102614954964,1.0,1.38,74.36966601419113
2019-08-28,15.0,36.53,2.4353333333333333,74.35352553759184,242.74317162863068,0.20751345926604642,0.0002695515044274477,9.0,9.23,263.55114106405944
2019-08-29,8.0,271.31,33.91375,284.07225671172574,375.7266792952097,0.6850667114383907,0.000288700306815428,0.0,0.0,399.5941996428686
2019-08-30,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686
2019-08-31,2.0,3.17,1.585,312.89054842322554,313.07189271183967,0.010093730218301344,2.9127447340603478e-05,2.0,3.17,312.89054842322554
2019-09-01,4.0,3.4,0.85,265.1350237148094,286.89102282677095,0.011923525207129313,0.0,0.0,0.0,399.5941996428686
2019-09-02,5.0,23.32,4.664,74.23222714482763,306.4248089525737,0.07865139611515423,0.00017996752705764775,2.0,1.52,399.1900274867917
2019-09-03,26.0,37.85,1.455769230769231,76.84977574582416,274.2993717518671,0.1545874782111279,9.324822488614451e-05,0.0,0.0,399.5941996428686
2019-09-04,14.0,35.58,2.5414285714285714,143.82936020562485,277.36540754186893,0.15104591470708373,0.0002104528936084338,1.0,0.9,354.69126548539856
2019-09-05,11.0,22.09,2.0081818181818183,133.8382789524434,287.91841185788087,0.090545460154956,0.00023777870236506098,7.0,6.23,133.8382789524434
2019-09-06,3.0,2.8,0.9333333333333332,234.2869104798253,277.6927067014407,0.009855937139077836,0.0,0.0,0.0,399.5941996428686
2019-09-07,11.0,12.52,1.1381818181818182,74.57427458469725,246.23186932733552,0.056916005371480526,1.8161219567300096e-05,0.0,0.0,399.5941996428686
2019-09-08,1.0,0.96,0.96,286.162470864183,286.162470864183,0.003343055229713648,1.1581652374242578e-05,1.0,0.96,286.162470864183
2019-09-09,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686
2019-09-10,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686
2019-09-11,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686
2019-09-12,15.0,13.65,0.91,74.4327047610731,232.36890686233716,0.07539438700960045,0.0001329181608986664,2.0,4.34,161.84366856377048
2019-09-13,2.0,2.7800000000000002,1.3900000000000001,74.4465469894757,162.35439615428078,0.020153158681516667,0.0001492695725344487,1.0,0.98,74.4465469894757
2019-09-14,4.0,4.79,1.1975,250.3730606971649,286.3156041025971,0.016468666015868404,0.0,0.0,0.0,399.5941996428686
2019-09-15,3.0,9.26,3.0866666666666664,259.9296482786876,287.35671359673546,0.0324402415112854,0.0,0.0,0.0,399.5941996428686
2019-09-16,4.0,18.02,4.505,161.04742140281905,218.26855716724725,0.0867026991452336,0.00032656989314075154,2.0,9.57,161.04742140281905
2019-09-17,2.0,2.0300000000000002,1.0150000000000001,259.3264446968874,328.0802964775402,0.006470181031236708,6.31548415600728e-06,1.0,1.0,396.8341482581929
2019-09-18,7.0,11.1,1.5857142857142856,77.10284231492317,227.38197703813572,0.05518435378693643,0.00012596833641300288,4.0,6.62,280.3135368055696
2019-09-19,15.0,26.310000000000002,1.7540000000000002,201.05852175442052,296.1963055589975,0.09978312238683945,0.00029785509623272895,6.0,12.02,201.05852175442052
2019-09-20,4.0,6.88,1.72,192.71883671436328,242.77835193174712,0.02722295038429518,0.0,0.0,0.0,399.5941996428686
2019-09-21,16.0,67.64,4.2275,74.33953307573236,299.91376957301406,0.2122751169943429,0.0007819922465545012,10.0,59.22,74.33953307573236
2019-09-22,13.0,56.25,4.326923076923077,74.26550187352723,240.04020110322682,0.21965978587016935,0.00022486073851660197,2.0,1.48,74.26550187352723
2019-09-23,6.0,14.74,2.4566666666666666,74.38703656621006,204.76507524689396,0.09151108936897492,0.0005195317940861269,3.0,5.54,74.38703656621006
2019-09-24,31.0,157.66,5.085806451612903,74.54605078429799,324.6458329896333,0.5121603380360816,0.0016964405395053978,20.0,106.39,74.54605078429799
2019-09-25,27.0,144.37,5.347037037037037,247.21558291005184,318.9269310817763,0.4478425309678942,0.0011215320780135689,22.0,83.66,247.21558291005184
2019-09-26,8.0,90.89999999999999,11.362499999999999,343.8557300497537,369.6920932452091,0.24384344770078242,0.00022354460489822588,0.0,0.0,399.5941996428686
2019-09-27,3.0,6.38,2.1266666666666665,318.18503256898043,335.2527508293327,0.018984321730316688,3.17434484517472e-05,1.0,2.08,318.18503256898043
2019-09-28,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686
2019-09-29,3.0,5.76,1.92,312.7894153285291,314.6115208182213,0.018221225089416575,5.310973569746855e-05,3.0,5.76,312.7894153285291
2019-09-30,4.0,17.91,4.4775,170.72588670394697,271.32506160674944,0.08050666829686125,4.5336590622833885e-05,1.0,4.28,346.8114436422248
2019-10-01,21.0,101.31,4.824285714285715,148.574612086064,300.751276428577,0.3676474452803751,0.00029537206292168535,0.0,0.0,399.5941996428686
2019-10-02,25.0,74.98,2.9992,147.71097904376768,339.74865769832365,0.23079766217747139,0.0003997934193646669,20.0,63.37,247.8911237631475
2019-10-03,15.0,48.78,3.2520000000000002,74.49213772850186,273.9867845945108,0.17269389744097424,8.140677036214274e-05,0.0,0.0,399.5941996428686
2019-10-04,10.0,38.45,3.845,77.1381997334636,310.9361080500703,0.11581809151350039,0.0003922917280439007,9.0,37.66,77.1381997334636
2019-10-05,8.0,35.94,4.4925,145.1480284805793,278.8414006405213,0.11598044226550829,0.0003109505322132914,5.0,32.93,326.33457899238374
2019-10-06,96.0,437.77,4.560104166666666,155.12332455859146,315.58361464673834,1.523531600503524,0.0041782268111980716,65.0,277.58,169.76017667400333
2019-10-07,12.0,301.56,25.13,77.6581991360052,111.65113548533161,2.676165967181574,0.022840585032737157,10.0,295.5,112.32239555741454
2019-10-08,28.0,56.04,2.0014285714285713,242.90515249183522,356.33651432978706,0.15586125579670604,3.394137852375038e-06,0.0,0.0,399.5941996428686
2019-10-09,147.0,1570.41,10.683061224489796,106.42735912170642,328.02658273161364,5.47695928629149,0.009153452514540075,35.0,430.35,203.37437071773658
2019-10-10,220.0,1714.72,7.794181818181818,109.21902570338405,291.70509471652036,7.2799056880093165,0.02679458036443948,114.0,983.72,109.21902570338405
2019-10-11,120.0,1300.14,10.8345,142.99624679728248,287.8602342828016,4.601536455133122,0.010692889407944951,47.0,457.52,143.95056474076563
2019-10-12,75.0,410.9,5.478666666666666,143.87534922939773,289.84615176600573,1.5049603533021993,0.003961831388857302,7.0,224.08,172.21345069659947
2019-10-13,5.0,24.22,4.843999999999999,255.12426122409957,255.54748591770317,0.09438916483626394,2.1841345284896493e-05,0.0,0.0,399.5941996428686
2019-10-14,81.0,796.35,9.831481481481482,77.05557996722362,279.8911067050378,2.8791121169304996,0.0013996481910917434,0.0,0.0,399.5941996428686
2019-10-15,47.0,247.82,5.272765957446809,140.3386335329687,229.78609113240077,1.1077411667988826,0.0027522979809817554,1.0,2.24,347.8799538217486
2019-10-16,44.0,126.77,2.8811363636363634,132.35683235783137,215.1952188693458,0.6324798689745014,0.002871158230015164,33.0,99.21000000000001,132.35683235783137
2019-10-17,28.0,323.0,11.535714285714286,126.76700422267977,191.92928366680135,2.08830936143497,0.012027214643875269,22.0,294.78,126.76700422267977
2019-10-18,21.0,68.29,3.251904761904762,185.45452628063487,311.8395171402218,0.22254821488727813,0.00024042387704579745,7.0,16.7,198.7808261450458
2019-10-19,19.0,186.62,9.822105263157894,176.46665510423023,329.13214679149814,0.5391589982937912,0.0012942484410656278,10.0,168.08,310.06961349036845
2019-10-20,11.0,26.59,2.4172727272727275,222.9063684034511,281.3002731781828,0.09713159611448732,0.00020651694647965668,4.0,10.07,222.9063684034511
2019-10-21,8.0,35.089999999999996,4.3862499999999995,151.91556492064382,265.0157370730039,0.15836752847709495,0.0,0.0,0.0,399.5941996428686
2019-10-22,62.0,890.57,14.364032258064517,161.3978365651154,331.301945931786,2.8695716616400544,0.006819207595936447,45.0,546.52,161.3978365651154
2019-10-23,233.0,1564.18,6.713218884120172,127.27421752278858,323.6751337845926,4.830525969100479,0.0018022315385465245,2.0,10.56,263.0705460616989
2019-10-24,13.0,170.67000000000002,13.12846153846154,340.12255625519435,356.111838517485,0.48872760796059067,0.0013814700949583117,13.0,170.67000000000002,340.12255625519435
2019-10-25,52.0,475.27,9.139807692307691,33.62561084542519,248.03384428624136,3.852553747023682,0.008647529743082565,42.0,372.89,122.28706749755393
2019-10-26,47.0,637.16,13.55659574468085,141.214844132204,333.02718222133024,1.9809505097730213,0.0019324999516428711,1.0,6.85,151.742493648401
2019-10-27,95.0,912.04,9.600421052631578,141.0617360543123,314.3421634469551,2.7931434160798414,0.00197340680347232,0.0,0.0,399.5941996428686
2019-10-28,74.0,1182.22,15.975945945945947,222.90551252395488,334.28659838568547,3.5519920361887056,0.0005627799339626296,0.0,0.0,399.5941996428686
2019-10-29,97.0,739.11,7.6196907216494845,123.04012129487347,292.9446659928779,2.5320009848125347,0.005093783077114577,44.0,479.66,277.767855207434
2019-10-30,49.0,799.1,16.308163265306124,126.00576678636251,319.50386379276574,2.6594919697455435,0.00844557425701413,43.0,701.38,159.02282683885807
2019-10-31,36.0,508.31,14.119722222222222,160.33178784706436,328.4848539526788,1.5058751596371769,0.004222737678160458,35.0,507.51,160.33178784706436
2019-11-01,55.0,182.43,3.3169090909090913,130.79549631247335,286.9623975743486,0.8222878210734044,0.001825996758283058,40.0,104.02,178.41842133677045
2019-11-02,5.0,20.1,4.0200000000000005,205.6458628962185,259.1347161111561,0.08144704980032343,0.00012719819083648837,0.0,0.0,399.5941996428686
2019-11-03,3.0,8.88,2.9600000000000004,244.9995169733914,295.31102358409356,0.025054105875778315,5.1877947231014727e-05,1.0,7.15,395.6630696736085
2019-11-04,3.0,35.0,11.666666666666666,209.75943367128872,336.53544058630695,0.09819099769626877,6.874663261408023e-05,0.0,0.0,399.5941996428686
2019-11-05,7.0,19.71,2.815714285714286,304.2977025231493,319.3502498414885,0.06355422898295042,0.0,0.0,0.0,399.5941996428686
2019-11-06,27.0,347.22,12.860000000000001,140.00353430395472,326.5019070816598,1.380158870496178,0.00027228619698390326,0.0,0.0,399.5941996428686
2019-11-07,35.0,477.53,13.643714285714285,140.36673959970406,337.86093622650674,1.4439376185661643,0.004165966598926437,33.0,470.47,140.36673959970406
2019-11-08,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686
2019-11-09,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686
2019-11-10,19.0,263.08,13.846315789473683,240.72155568585836,319.4235049696136,0.9298990803784816,0.0,0.0,0.0,399.5941996428686
2019-11-11,42.0,165.17,3.9326190476190472,261.8663480631031,333.63683454433357,0.5072778282662123,0.0006757504741182528,13.0,27.9,289.25881839177583
2019-11-12,0.0,0.0,0.0,399.8433947969414,0.0,0.0,0.0,0.0,0.0,399.5941996428686
2019-11-13,11.0,62.26,5.66,183.49119234525935,297.92347615436756,0.2113417300615377,0.00031663698413155264,5.0,39.06,339.12007202316676
2019-11-14,5.0,8.08,1.616,259.57278667708783,294.77604153905304,0.02901273779981677,1.668720409194684e-05,2.0,1.8900000000000001,330.71033024476395
